id,user_name,leaning
63168512,nddemnpl,DEMOCRAT
17903266,DavidStrom,REPUBLICAN
849464712,JFKennedys,REPUBLICAN
930742849,AlongsidersIntl,REPUBLICAN
26736476,sarafeed,REPUBLICAN
1928543654,TeaisforTreason,DEMOCRAT
42948623,TomFoleyCT,REPUBLICAN
71899548,UriahWard,DEMOCRAT
18203854,JumpLittleMegs,DEMOCRAT
613729886,theaginggeek,REPUBLICAN
1010096486,NHSenateDems,DEMOCRAT
30037462,Chanlowe,DEMOCRAT
474202929,KarrattiPaul,REPUBLICAN
1393987946,IleneWM,DEMOCRAT
46149106,SenChrisSmith,DEMOCRAT
18907301,Mr_Jitters,DEMOCRAT
17298298,saltythetrain,REPUBLICAN
18891902,denisejuneau,DEMOCRAT
25465628,nprnicole,DEMOCRAT
31620465,elliesangelwing,REPUBLICAN
19255872,WashCoDemocrats,DEMOCRAT
96390889,hadmyphil,REPUBLICAN
25508307,UltraVerified,DEMOCRAT
138198246,LinDuBard,REPUBLICAN
796100784,lipstickpundit1,REPUBLICAN
829315062,GoodallGiles,DEMOCRAT
1592481150,WestermanAR,REPUBLICAN
370157198,RepublicanRehab,REPUBLICAN
475445227,SheltonFurman,DEMOCRAT
3246715422,ForPresi,REPUBLICAN
537489298,upchuckbuck,DEMOCRAT
16313440,esqwir1,DEMOCRAT
61768027,paulmcclintock,REPUBLICAN
525022850,bugg_ray,DEMOCRAT
445894686,ChadGleissl,DEMOCRAT
19859403,RobertGMarshall,REPUBLICAN
23372061,ScottColbert,DEMOCRAT
16874338,LegalReform,REPUBLICAN
15247865,nstehle,REPUBLICAN
1058807868,RepDeSantis,REPUBLICAN
15146091,_JustinQuinn,REPUBLICAN
31879327,butlersheriff,REPUBLICAN
92118635,kerryebersole,DEMOCRAT
2207682841,MidClassRepub,REPUBLICAN
4305051193,KenGardner11,REPUBLICAN
59636925,duckwhacker,REPUBLICAN
288902601,liberalvixen,DEMOCRAT
346246528,DFredregill,DEMOCRAT
7.455973913408963e+17,SGcatalyst,DEMOCRAT
2161701020,BroBillDJ,DEMOCRAT
198222526,ConcealNCarryNt,REPUBLICAN
846330048,shonnarobinson,REPUBLICAN
1964253824,Jollyreti,REPUBLICAN
1265795664,ScottProuty,DEMOCRAT
2863774500,elisamich0422,REPUBLICAN
2774660844,plasmarob,REPUBLICAN
414436134,BLeeForCongress,DEMOCRAT
501240098,jnmrice,DEMOCRAT
14347574,naxalite,REPUBLICAN
20600612,Wheatex,REPUBLICAN
2863180913,drdavidagrimes,DEMOCRAT
2678142590,MME_BOULDER,DEMOCRAT
247889906,IamSilverPeace,DEMOCRAT
234829691,JPederson2728,REPUBLICAN
213546880,BarbRoyal,DEMOCRAT
111687522,joekyrillos,REPUBLICAN
17145934,kimmarla,DEMOCRAT
342819347,SenLeePressSec,REPUBLICAN
390490929,MikeVanriel2,DEMOCRAT
16445396,raharkne,REPUBLICAN
308174015,thomasj17431826,REPUBLICAN
863261922,MarilynT4,REPUBLICAN
72945644,BrownDems,DEMOCRAT
921068694,Zer0NotO,REPUBLICAN
18309856,azablocki,REPUBLICAN
16706677,HASSIA,DEMOCRAT
316659505,robferdman,DEMOCRAT
16604207,tifosies,DEMOCRAT
580123842,ReverendDavid2,REPUBLICAN
57782509,rightnotleft,REPUBLICAN
142334996,OHPressSec,REPUBLICAN
357684818,Kristin_Jacobs,DEMOCRAT
14335380,R_T_Rybak,DEMOCRAT
55076952,MattBlunt,REPUBLICAN
51374505,OregonGOP,REPUBLICAN
74642450,larrygonzales52,REPUBLICAN
1689528176,SenAndyVidak,REPUBLICAN
364509829,Egil_Skallagrim,REPUBLICAN
190795781,republicanrock,REPUBLICAN
528916213,santorumoregon,REPUBLICAN
14798611,MHoffpauir,REPUBLICAN
246119772,ClayVol,REPUBLICAN
27071422,FabulousThomasJ,DEMOCRAT
533014463,rtbeliever,REPUBLICAN
2415436170,SlayerofMemes,DEMOCRAT
73816577,4Reagan,REPUBLICAN
36417257,PolitiKellyRite,DEMOCRAT
45285656,JoeNYLaw,DEMOCRAT
22560761,caebling,DEMOCRAT
37510311,ZacharyGFreeman,REPUBLICAN
23887339,twacie1,REPUBLICAN
31212830,Birdseye1,REPUBLICAN
9105802,donaldturnbull,REPUBLICAN
116136264,hbcampbell,REPUBLICAN
434403680,techsavvy79,REPUBLICAN
605726198,charlie_putnam,DEMOCRAT
616253221,gmaslsk,REPUBLICAN
202872474,JaneDueker,DEMOCRAT
1634451854,heatherbelle585,DEMOCRAT
32649134,jamesbarnes2,DEMOCRAT
346417825,AFDINational,REPUBLICAN
408981744,LOrionII,DEMOCRAT
6332292,ethanklapper,DEMOCRAT
16616797,BrnEyeSuss,DEMOCRAT
55702797,cattinks,REPUBLICAN
579858097,FL_narcissist,DEMOCRAT
16163937,JasonFrierson,DEMOCRAT
316864039,Col_Thunt,REPUBLICAN
23431198,stevenlambert1,DEMOCRAT
2223328046,BurnsForTexas,REPUBLICAN
414820581,trgore,REPUBLICAN
916834944,AMJoesMoustache,REPUBLICAN
299236836,bensarle,DEMOCRAT
27509464,mazjac,DEMOCRAT
29431826,_MsHeather,REPUBLICAN
15992132,mdbmama,DEMOCRAT
15361958,calehernandez,REPUBLICAN
947359142,RomsesRogers,DEMOCRAT
2734884260,MamaMiaNOSharia,DEMOCRAT
2460485857,raineybuck420,REPUBLICAN
20778179,prorev,DEMOCRAT
14078676,MnIndy,DEMOCRAT
34921576,tonybruni,REPUBLICAN
465290310,myolio,REPUBLICAN
46841910,MsWerner,DEMOCRAT
18288876,cary_weston,REPUBLICAN
36101055,TexasGOPVote,REPUBLICAN
95829270,BetoForCongress,DEMOCRAT
150627581,Furiousnurse,REPUBLICAN
818079073,lingersoaps,DEMOCRAT
1488650232,MonroePaDems,DEMOCRAT
19889880,theboltchick,DEMOCRAT
43652911,josephkerry,REPUBLICAN
2837970855,CatholicTweet1,REPUBLICAN
51604549,AliaFaraj,REPUBLICAN
141319274,chrisreykdal,DEMOCRAT
27282874,freon500,REPUBLICAN
20252855,HaleyBarbour,REPUBLICAN
39546323,Erinish3,REPUBLICAN
109552764,LandryForLA,REPUBLICAN
16442379,samsanders,DEMOCRAT
472186878,Proudliberal65,DEMOCRAT
46334411,ChaelBorden,DEMOCRAT
287861586,Andy_Tobin,REPUBLICAN
2423508624,HideTheTweets,REPUBLICAN
81032073,ojs0126,DEMOCRAT
69886136,nascarfan766,REPUBLICAN
178810986,sosdems1,DEMOCRAT
178499985,Jordanblessing4,REPUBLICAN
64116213,michaelkapp,DEMOCRAT
894292836,areyou0,DEMOCRAT
52180914,OFA_CA,DEMOCRAT
2962274537,AMCarrieWoerner,DEMOCRAT
14354562,MarkBegich,DEMOCRAT
582927693,WDTnow,REPUBLICAN
61801619,cyrilchade,DEMOCRAT
17107297,kiki_sf,REPUBLICAN
3249475783,daily_wiggle,REPUBLICAN
14069166,Sophmom,DEMOCRAT
105602024,tennesseewebb,DEMOCRAT
478959651,JuleannaGlover,REPUBLICAN
15391102,wusa9,REPUBLICAN
25297108,McDanielR_Cfirm,DEMOCRAT
333817463,truthdogg,DEMOCRAT
41203654,JoniCarley,DEMOCRAT
399665589,thomasclark92,DEMOCRAT
58500736,KyDems,DEMOCRAT
95737635,LittleSmokeys,REPUBLICAN
144547217,B2Journal,REPUBLICAN
130714799,MorganGriffith,REPUBLICAN
2397005797,lipstklitterati,DEMOCRAT
743292565,BrianFrosh,DEMOCRAT
22296258,teacherspets,REPUBLICAN
2264983172,imgod256,DEMOCRAT
33113852,Thiesfeldt,REPUBLICAN
3267262818,McLonergan,REPUBLICAN
9.743904662243369e+17,gramirez135,DEMOCRAT
962676930,frryo,DEMOCRAT
14921945,NickColeman,DEMOCRAT
17368164,apackof2,REPUBLICAN
457365239,IanLeviste,DEMOCRAT
19797994,jeffpsd,REPUBLICAN
2890387756,Peplum_Politics,REPUBLICAN
343358379,Douglas_Collins,REPUBLICAN
20805189,RepKBrooks,REPUBLICAN
32768065,dudestein1958,DEMOCRAT
80611812,LPNH,REPUBLICAN
148812885,TomDearnley,REPUBLICAN
18554346,TexasJul,REPUBLICAN
15983306,shar76,DEMOCRAT
18640992,fionama,DEMOCRAT
19700461,davidmauro,DEMOCRAT
12849262,mamitamala,DEMOCRAT
48388223,AARPNH,DEMOCRAT
451743265,ZacMcCrary,DEMOCRAT
488147408,Emmme30,REPUBLICAN
68473382,ScottWasham,REPUBLICAN
24379982,DAbitty,REPUBLICAN
278561582,SouthwestMT,DEMOCRAT
60403862,KathyA11,DEMOCRAT
382079930,SusanBStimpson,REPUBLICAN
7.578036633267814e+17,kirkwoodgirl73,DEMOCRAT
46909096,Yaucolion71,DEMOCRAT
7126672,patbell,REPUBLICAN
44535648,shehady,REPUBLICAN
21923741,JakeRaburn,REPUBLICAN
2928934883,ReallyBadboy47,REPUBLICAN
14640695,DemsUCF,DEMOCRAT
944932813,RabbidRabbitt,DEMOCRAT
15729622,HowDoYouKnow,REPUBLICAN
19079527,legalatina,DEMOCRAT
24756899,Faith4Mishel,DEMOCRAT
373403084,xyzzy73,DEMOCRAT
17218135,elipongo,REPUBLICAN
30773949,tgreeson,DEMOCRAT
24008780,OhioCitizen,REPUBLICAN
1085329698,haysGOP225,REPUBLICAN
269413623,SpeakoutJudge,DEMOCRAT
25191174,stephenchavez,DEMOCRAT
244123121,louisvillemayor,DEMOCRAT
171606534,SimonRadio1776,REPUBLICAN
136318331,TitoTheBuilder,REPUBLICAN
2558392141,ComeAndTalkIt,REPUBLICAN
56625292,lillith6,DEMOCRAT
227109533,AlvarezSD,DEMOCRAT
169794585,lobbyup,REPUBLICAN
67026176,G_Humbertson,REPUBLICAN
364510729,Getsmart4,DEMOCRAT
1918471442,CCYRTX,REPUBLICAN
26077830,kevincrosson,REPUBLICAN
29999174,SenateMajority,DEMOCRAT
573829868,jlou1144,DEMOCRAT
2297565537,Arturo_Parisi,DEMOCRAT
193164536,TruthBToldDe,REPUBLICAN
569487350,Saberghoff,DEMOCRAT
139220786,judithwb,DEMOCRAT
47411569,libertyideals,REPUBLICAN
16021340,KayS57,DEMOCRAT
16645396,WillSeattle,DEMOCRAT
909196237,wrappedinflag,REPUBLICAN
22784691,RayRay180,REPUBLICAN
1959600798,regalinterloper,REPUBLICAN
564166062,KefalasJohn,DEMOCRAT
19361368,mattwaldrip,REPUBLICAN
2284254936,whodatdogs,REPUBLICAN
977660786,dekatron_man,DEMOCRAT
26003999,kkbarnard,DEMOCRAT
339970734,SusieZappia,DEMOCRAT
460138444,WinLD,DEMOCRAT
17602434,Keith_Humphrey,DEMOCRAT
139145204,4catz,DEMOCRAT
27850283,PaulBurstow,DEMOCRAT
17238419,ColtAbles,REPUBLICAN
18994290,ralphreed,REPUBLICAN
64098343,JonHusted,REPUBLICAN
18638954,LisaMaret,REPUBLICAN
293615510,MarlaAMadison,REPUBLICAN
24617446,megan_wint,DEMOCRAT
32520273,pjwally,DEMOCRAT
407530619,WeldonFTW,DEMOCRAT
393481389,margueritequinn,REPUBLICAN
866434586,SamuelHurdSamue,DEMOCRAT
159021888,adamajacoby,REPUBLICAN
222362772,Ed_Henry_HD9,REPUBLICAN
1338505910,GunWinner,REPUBLICAN
489068218,AcJeen,DEMOCRAT
7613282,KerryLauerman,DEMOCRAT
422200591,corradoclini,DEMOCRAT
112476696,NooneOfan,DEMOCRAT
15471853,Iowans_Rock,REPUBLICAN
40006630,smenichini,DEMOCRAT
15848518,fxdeluca,REPUBLICAN
2223691094,ErnestLamonica,DEMOCRAT
294728278,JonHuntsman,REPUBLICAN
2263728555,WolfmanM249,REPUBLICAN
844507268,PapaPorter1,DEMOCRAT
89273033,antmousie,DEMOCRAT
17884446,TolbertOBU,REPUBLICAN
632019533,RichLezcano,REPUBLICAN
16942658,LoopyLeah,DEMOCRAT
821904798,Lisalolaann,REPUBLICAN
196957742,AJCTAI,REPUBLICAN
62407876,DougAndres,REPUBLICAN
329628740,CureOurCountry,REPUBLICAN
41831549,logoad,REPUBLICAN
2164964749,PPPASariStevens,DEMOCRAT
2883489664,ThomC85,REPUBLICAN
14809833,ethaneilon,REPUBLICAN
571846363,PJKirk9,DEMOCRAT
181109231,GlennK1962HD2,REPUBLICAN
61776145,libertybell1776,REPUBLICAN
424654706,Iamzteach,DEMOCRAT
87075592,MaryZforMass,REPUBLICAN
21322472,shannon_miller,REPUBLICAN
123035277,GreenGoddessVV,DEMOCRAT
405060808,ParisGirl3,REPUBLICAN
74664252,NewLeftMedia,DEMOCRAT
93710434,BradAndersonIA,DEMOCRAT
343772856,MercuryOneOC,REPUBLICAN
20959509,cuademocrats,DEMOCRAT
389276966,TamiNantz,REPUBLICAN
49732531,gppf,REPUBLICAN
115730034,SmithDemocrats,DEMOCRAT
2350490634,TheReidReport,REPUBLICAN
1573668493,JewishKidDish,REPUBLICAN
369080557,BartHester,REPUBLICAN
2610300192,FoundersR,REPUBLICAN
15737391,JDieker,DEMOCRAT
347447154,alth2088,DEMOCRAT
1138688364,GOPEspanol,REPUBLICAN
798651920,cmbhusband2,REPUBLICAN
41373006,sarahlee310,DEMOCRAT
212850782,SctSpurr,REPUBLICAN
1604949372,BobOnderMO,REPUBLICAN
1005818172,Morganne2133,DEMOCRAT
22217443,cat_1012000,REPUBLICAN
292394146,monda66,DEMOCRAT
2367483481,rachelgirwin,DEMOCRAT
126487000,torbellino37,DEMOCRAT
467049257,kakempen,DEMOCRAT
331005596,robersperanza,DEMOCRAT
233842454,justinamash,REPUBLICAN
332984833,MelindaB56,REPUBLICAN
27313635,erikwill,REPUBLICAN
388454092,BrettJSimpson,DEMOCRAT
74672763,LiberatedCit,REPUBLICAN
15049826,MiltShook,REPUBLICAN
1431564204,AFPF_FL,REPUBLICAN
79797487,happicook,REPUBLICAN
743601590,McCaulforTexas,REPUBLICAN
25647322,XtinaHernandez,DEMOCRAT
16336820,minheeshock,DEMOCRAT
2187516523,TheSemDem,DEMOCRAT
18566337,briannieves,REPUBLICAN
108411567,JenniSiri,DEMOCRAT
45452049,treyocallaghan,REPUBLICAN
266821997,EdwardTedJames,DEMOCRAT
11017682,BlueCollarMuse,REPUBLICAN
1112076361,RFrangie,REPUBLICAN
170092320,artbellradio,REPUBLICAN
463523597,AprilPonnuru,REPUBLICAN
2330081768,VoteBlueMN,DEMOCRAT
1711535066,WilkesDemocrats,DEMOCRAT
26433072,SteveBeren,REPUBLICAN
78924349,HarrellKirstein,DEMOCRAT
17642528,sinovic,DEMOCRAT
933494198,2HappyNweho,DEMOCRAT
104545699,AnnaIseman,REPUBLICAN
23449593,hannahighpoint,REPUBLICAN
23745304,Truth247,DEMOCRAT
526119734,WarAgainstWomen,DEMOCRAT
27973524,alicetweet,REPUBLICAN
52436334,JeffKurzon,DEMOCRAT
629711211,ruthtaka,DEMOCRAT
2693424380,chriskennaugh,DEMOCRAT
389840566,RepHorsford,DEMOCRAT
21759666,MonGlbrt,REPUBLICAN
2244336800,ReeserStan,DEMOCRAT
493830863,Shelli4Indiana,DEMOCRAT
317294291,bestmom39,DEMOCRAT
21711050,dinamic72,DEMOCRAT
522658677,MaryBentley73,REPUBLICAN
216481299,GovMarkDayton,DEMOCRAT
15300954,tea_party,REPUBLICAN
43418502,AprilMWalsh,REPUBLICAN
1578051320,Enfoque,DEMOCRAT
17642409,briansbrown,REPUBLICAN
548804179,cerenomri,REPUBLICAN
400452123,AnarchyLives,REPUBLICAN
2970462034,RepKathleenRice,DEMOCRAT
27983571,lmerwin,REPUBLICAN
16232940,michaelpleahy,REPUBLICAN
497967386,JimDonchess,DEMOCRAT
2346267211,JD_ODonnell,DEMOCRAT
167634256,JoNell_Smith,DEMOCRAT
33671455,DrBradHenson,REPUBLICAN
12503712,offlede,DEMOCRAT
3342792755,TeamCSProject,REPUBLICAN
16262733,akhilak,DEMOCRAT
5931862,craasch,DEMOCRAT
21345227,VictorB123,REPUBLICAN
3297273329,cancel19kids,DEMOCRAT
17068382,bdaly22,DEMOCRAT
401618342,tallboy1951,REPUBLICAN
220035041,Fritzz2009,DEMOCRAT
1721193062,CameraForSenate,REPUBLICAN
3179420940,TaylorTeepell,REPUBLICAN
236182540,Crunched4time,REPUBLICAN
2920589622,usps2424,REPUBLICAN
209138950,ColoStatesman,DEMOCRAT
858497016,hanOlie,DEMOCRAT
21790801,michaelworley,DEMOCRAT
252199449,OldGringoAz,DEMOCRAT
111067467,BKPRADIO,DEMOCRAT
261022322,JimKelley7,REPUBLICAN
132170123,adriansanders,DEMOCRAT
31175661,TrulilyLilac,REPUBLICAN
16274893,faithfuldems,DEMOCRAT
2940372734,unapoIogeticunt,REPUBLICAN
2257097453,mrmcd172,DEMOCRAT
904066344,DanLJuneau,REPUBLICAN
14370819,downwithtyranny,REPUBLICAN
21627601,MinuteMan1776,REPUBLICAN
16116251,Meghan1018,DEMOCRAT
818399400,Hickory_Ground,DEMOCRAT
17987451,Christianelliot,REPUBLICAN
282243460,PHLJason,DEMOCRAT
37005676,rocusa,REPUBLICAN
19741685,RyanGuillen,DEMOCRAT
15956067,joseiswriting,DEMOCRAT
14453122,chrisjenkinson,DEMOCRAT
93963674,downsj,DEMOCRAT
31345344,2ysur2ysub,DEMOCRAT
35567751,MariaCantwell,DEMOCRAT
39575290,BaltCoGov,DEMOCRAT
135416922,BNeidhardt,DEMOCRAT
283666442,Rayatbragg,DEMOCRAT
19208457,JimNorton,DEMOCRAT
63747308,DiegoUK,DEMOCRAT
237468063,Monde_de_Droite,REPUBLICAN
247456877,NewMexicoRoni,REPUBLICAN
15292813,TeresaKopec,REPUBLICAN
26176025,Mrgiarc,DEMOCRAT
1531025130,DeborahLynnekit,REPUBLICAN
2241013195,pamkeyNEN,REPUBLICAN
257399079,CarterFliptMe,REPUBLICAN
259350349,TeaPartyFTL,DEMOCRAT
1070210264,kelsosmegaphone,DEMOCRAT
12811282,jonathanhsinger,DEMOCRAT
28985288,Valstamp,REPUBLICAN
1439207592,LiberalHDWoman,DEMOCRAT
469843223,DCiszczon,REPUBLICAN
543413954,Crackbarry1,REPUBLICAN
7771842,objkshn,DEMOCRAT
374277869,HarrySteinDC,DEMOCRAT
33579246,Sheasma,DEMOCRAT
19899344,IdaFlo,REPUBLICAN
1860751962,mjlehman23,REPUBLICAN
121534796,TeamReichert,REPUBLICAN
61735353,bakerlarry84,REPUBLICAN
157778204,buisnick,DEMOCRAT
18586848,Bill_Lenner,DEMOCRAT
18142212,StaceyChavis,DEMOCRAT
19815846,exgci,DEMOCRAT
15265236,manspeaker,DEMOCRAT
3434206300,Stip_SticknPlay,REPUBLICAN
17094712,purplesofa,DEMOCRAT
2314458697,TrentAshbyTX,REPUBLICAN
704009347324682e+17,ConservatveGurl,REPUBLICAN
329721194,JJZambranoL,DEMOCRAT
30643291,TimmyTeepell,REPUBLICAN
197843269,PoliticalGroove,DEMOCRAT
864906799,Mickey_Wilcox,REPUBLICAN
241948855,briandaitken,REPUBLICAN
20540348,daylinleach,DEMOCRAT
151319473,Tickerage,DEMOCRAT
225189494,chaplinlives,REPUBLICAN
629378385,glenkinnNYC,DEMOCRAT
61164761,gaprider,DEMOCRAT
14454573,chadlupkes,DEMOCRAT
14325463,GeorgeAPeterson,REPUBLICAN
46011406,ericagilmore,DEMOCRAT
58842416,RodBlum,REPUBLICAN
326228723,JaayZen,DEMOCRAT
201433072,PGSittenfeld,DEMOCRAT
54412900,DevinNunes,REPUBLICAN
21540676,ABartz,DEMOCRAT
388361921,BreesAPeach,REPUBLICAN
17470695,jacobkornbluh,REPUBLICAN
208931294,GovSandoval,REPUBLICAN
19189700,RockneMiller,REPUBLICAN
18840417,HeatherHenderso,DEMOCRAT
564044566,spotlightonbus,DEMOCRAT
39253401,PPSATNC,DEMOCRAT
13571672,GraceToy,DEMOCRAT
2167127884,Exiledathome,REPUBLICAN
56910690,JeffKottkamp,REPUBLICAN
110832860,coreymock,DEMOCRAT
2367572508,alonso_529,DEMOCRAT
27948604,KObradovich,DEMOCRAT
548620211,jsavage207,REPUBLICAN
2899008631,RenewUSTweets,REPUBLICAN
16857734,WmLeverette,REPUBLICAN
20537525,sixmile,DEMOCRAT
2782989518,FISAbot,DEMOCRAT
1445282029,crudupeudeans,DEMOCRAT
223003520,SharonLSandoval,REPUBLICAN
25463806,sftechdems,DEMOCRAT
3107499705,SteveWestKY,REPUBLICAN
814503757,USA_worth_Savin,REPUBLICAN
19764648,Jambreman,DEMOCRAT
19106579,shalumalviya,DEMOCRAT
80940214,KatrinaTrinko,REPUBLICAN
597541684,snarkyazliberal,DEMOCRAT
24618431,JoeWMiller,REPUBLICAN
121219311,NancyFMunoz,REPUBLICAN
18294521,blackrepublican,REPUBLICAN
487769182,suzost,REPUBLICAN
32573219,realchrishynes,REPUBLICAN
715539325,eddiewynn7,REPUBLICAN
426338140,ThatCollmorgen,DEMOCRAT
133946836,oldgoatsmell,DEMOCRAT
24596526,ebeh,DEMOCRAT
52832455,MNSeninfo,DEMOCRAT
534821780,SenStevePierce,REPUBLICAN
24428520,Ant_Navarrete,REPUBLICAN
1411005289,robertwat12345,DEMOCRAT
19107878,GlennThrush,DEMOCRAT
454243257,MorgantownWVGuy,REPUBLICAN
158715755,leachfortexas,REPUBLICAN
620571475,DanScavino,REPUBLICAN
358091193,RichardJSunkle,REPUBLICAN
26554538,HighCapacityMI,REPUBLICAN
101624819,CapitolEVAN,DEMOCRAT
907144981,GeoffDuncanGA,REPUBLICAN
361275163,Secca2013,REPUBLICAN
123058509,kenzebrowski_ny,DEMOCRAT
61793200,johnreynoldstt,REPUBLICAN
41635623,herbbigfishleap,DEMOCRAT
316571306,LutherKingJrQts,REPUBLICAN
329764906,gregjobe95,DEMOCRAT
682333,Fausta,REPUBLICAN
237449040,NoelTorpey,REPUBLICAN
1202305477,AmericaDied,REPUBLICAN
104349641,ibprofessor,REPUBLICAN
7.210179339299144e+17,frankthorpNBC,DEMOCRAT
77186879,yorklibdems,DEMOCRAT
235373000,RepHanabusa,DEMOCRAT
66715629,LtGovToddLamb,REPUBLICAN
40941197,Porkchop1950,REPUBLICAN
22165125,cupcakesarenice,DEMOCRAT
31718698,OConstitutionO,DEMOCRAT
18140939,JerAHolden,DEMOCRAT
324042503,RoseFromPhila,DEMOCRAT
21412725,kreisberg,DEMOCRAT
1838347172,smoothkobra,DEMOCRAT
17698067,Kamau_Gooner,REPUBLICAN
142790559,CMDebiRose,DEMOCRAT
74507350,alongkornpb,DEMOCRAT
148501080,Theresthatbear,DEMOCRAT
25728028,declanoscanlon,REPUBLICAN
230859523,HarrietBaldwin,REPUBLICAN
242950872,wendyashley1,DEMOCRAT
15679505,MontanaFWP,DEMOCRAT
44354602,candacejobeth,DEMOCRAT
16203508,bcdemocrat,DEMOCRAT
34842246,MissAmericaPie,REPUBLICAN
1667861336,bucci2028,DEMOCRAT
2637017027,waltdog602,DEMOCRAT
238400861,robert_cassidy,DEMOCRAT
21888326,NHYR,REPUBLICAN
308745349,west_vince,REPUBLICAN
285159912,VoteReagan,REPUBLICAN
186578457,texasbryanp,REPUBLICAN
319163170,JeffSemonMA,REPUBLICAN
42367916,DavidTheroux,REPUBLICAN
2428257248,retiredorange,REPUBLICAN
60684098,rodeodance,DEMOCRAT
20490232,DocAimster,DEMOCRAT
16975596,kabage,DEMOCRAT
351114695,Yardarm756DD,DEMOCRAT
10935232,eshep,DEMOCRAT
369710479,justRVB,DEMOCRAT
2895028506,Jizya45,DEMOCRAT
4339081,crafty184,REPUBLICAN
868050264,vaozman,REPUBLICAN
9.263299505792e+17,GregoryMeeks,DEMOCRAT
34884583,ReElectCohen,DEMOCRAT
426802833,AP_Politics,DEMOCRAT
3235391,LyndaIowa,DEMOCRAT
24480305,KrisBanks,DEMOCRAT
21907754,Joe4more,DEMOCRAT
325626577,Tim_Groseclose,REPUBLICAN
568425704,MizAmerica3,REPUBLICAN
14937280,pingley,DEMOCRAT
26781266,KareninMKE,DEMOCRAT
308245641,YEARSofLIVING,DEMOCRAT
405561109,retiredfirstsgt,DEMOCRAT
26653478,JasonSmithMO,REPUBLICAN
2291889678,JoeBReporter,DEMOCRAT
538352616,TxAv8r,REPUBLICAN
23858012,bcdforce,DEMOCRAT
53029460,Kidakorn,DEMOCRAT
287700472,HistoryGoon,DEMOCRAT
519638278,RepKJackson,DEMOCRAT
31136822,TheBrandonMorse,REPUBLICAN
17521363,amoylan,REPUBLICAN
488911358,pudcast245,DEMOCRAT
431123869,regteapatriots,REPUBLICAN
256322163,tbooker1,DEMOCRAT
63728054,stlteaparty,REPUBLICAN
37769330,Bev4FairTax,REPUBLICAN
16315743,RodDavis,DEMOCRAT
630493804,Sarah_Santorum,REPUBLICAN
147935095,SallysList,DEMOCRAT
1193393012,StefanRingel,DEMOCRAT
91729248,JesseLaGreca,REPUBLICAN
26418770,NHLI,DEMOCRAT
64975450,ALTER_info,REPUBLICAN
2821142984,RightGraphics,REPUBLICAN
2484423203,Pinchey1964,REPUBLICAN
21281289,jones410,DEMOCRAT
1218917286,Ruthbarbetta,REPUBLICAN
322234897,stillwaters1029,DEMOCRAT
115773894,BUFFALONYUSNEWS,DEMOCRAT
25291723,robjones3030,REPUBLICAN
23820360,billhuizenga,REPUBLICAN
513954814,JackFromBoston,REPUBLICAN
76691987,OFA_MS,DEMOCRAT
72656068,ProChoiceMN,DEMOCRAT
27622898,toj3000,DEMOCRAT
22809627,BNFWarCosts,DEMOCRAT
20192403,HASCRepublicans,REPUBLICAN
18311533,SteveBarnesFL,DEMOCRAT
21268897,joshtpm,DEMOCRAT
169137868,andygbannister,REPUBLICAN
1090825550,Catherine4GA,REPUBLICAN
561699043,mitscoots,REPUBLICAN
898265239,bamagirl35950,DEMOCRAT
270938511,lightfromright,REPUBLICAN
110159496,YagerTweets,REPUBLICAN
14110885,nakeva,DEMOCRAT
48188197,bobmass,DEMOCRAT
1330437708,ncardenastx,DEMOCRAT
18211095,texascr,REPUBLICAN
85370295,gghilton,REPUBLICAN
19674684,LaTourette,REPUBLICAN
1188147733,CommieCrusherJM,DEMOCRAT
56459846,Richard_C_Young,REPUBLICAN
2822619188,layla07122,DEMOCRAT
52774637,shushwalshe,DEMOCRAT
20164145,GlenBradley,DEMOCRAT
478979843,windowlej,DEMOCRAT
244283271,marydellhayes,REPUBLICAN
153956768,kidflash112,REPUBLICAN
19775641,dtoddharris,REPUBLICAN
69283519,Agent_711,DEMOCRAT
1056937519,peden_c,REPUBLICAN
376803629,JenniferMarieSC,REPUBLICAN
60876782,GabrielSterling,REPUBLICAN
46212751,chrissybaby1948,DEMOCRAT
39674996,GayNewsFeed,DEMOCRAT
22640927,PaulFlemming,DEMOCRAT
314223728,MikeSimpson4ID,REPUBLICAN
18337545,halldjh,DEMOCRAT
15663503,joeykennedy,DEMOCRAT
543373179,boarhead1,REPUBLICAN
18289357,KRAVCHICK,REPUBLICAN
16133240,aleryrl,REPUBLICAN
400497774,brendagaylern,DEMOCRAT
18071942,AndrewKirell,REPUBLICAN
217511909,CommonCauseGA,DEMOCRAT
408830142,BeckyRuth114,REPUBLICAN
409122325,LeftyBollocks,REPUBLICAN
32810652,starincali,DEMOCRAT
21959317,debrahendrix,DEMOCRAT
138857886,mbtphillydem,DEMOCRAT
32133295,Tom_Basile,DEMOCRAT
1349669078,RobertMihaly1,DEMOCRAT
42016373,ReconChesty,REPUBLICAN
422821099,eculee03,REPUBLICAN
3021274802,14Asator88,REPUBLICAN
521017945,LessyDyana,REPUBLICAN
766547376,RonHall46,DEMOCRAT
1919365302,cegore65,REPUBLICAN
270013816,MartinBashir,DEMOCRAT
245920995,CampaignHQs,REPUBLICAN
288859635,theKAdude,DEMOCRAT
35878760,Mom2Ian03,REPUBLICAN
63615980,1SupremeGoddess,REPUBLICAN
